"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","1962.88","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","1816.88","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","1995.72","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","1875.11","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","2001.23","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Males","55 years and over","Current dollars","75","units","0","v1063665330","7.3.2.6.2.4","2030.78","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","842.56","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","813.29","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","907.81","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","874.17","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","938.82","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1000.72","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","994.85","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1006.19","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1011.53","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","991.53","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1045.92","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1135.12","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1081.53","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1133.14","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1033.23","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1061.09","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1160.16","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1228.30","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1231.99","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1323.84","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1209.63","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1298.21","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1280.44","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1303.28","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Males","55 years and over","Current dollars","75","units","0","v1063665342","7.3.2.7.2.4","1352.53","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Males","55 years and over","Current dollars","75","units","0","v1063665354","7.3.2.8.2.4","1030.77","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Males","55 years and over","Current dollars","75","units","0","v1063665354","7.3.2.8.2.4","995.94","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Males","55 years and over","Current dollars","75","units","0","v1063665354","7.3.2.8.2.4","1122.40","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Males","55 years and over","Current dollars","75","units","0","v1063665354","7.3.2.8.2.4","1262.50","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Males","55 years and over","Current dollars","75","units","0","v1063665354","7.3.2.8.2.4","1279.54","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Males","55 years and over","Current dollars","75","units","0","v1063665354","7.3.2.8.2.4","1329.69","","","","2"
