"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1343.90","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1249.95","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1254.18","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1336.79","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1278.89","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1610.66","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1466.49","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1472.32","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1356.58","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1610.29","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1882.56","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","25 to 54 years","Current dollars","75","units","0","v1063665333","7.3.2.6.3.3","1710.53","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","602.09","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","615.24","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","641.12","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","657.65","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","671.22","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","700.82","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","719.89","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","735.45","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","766.97","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","783.90","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","810.54","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","835.86","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","867.53","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","871.40","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","912.57","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","917.88","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","944.31","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","955.95","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","986.66","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","1016.37","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","1007.66","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","1036.66","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","1092.25","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","1141.11","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","25 to 54 years","Current dollars","75","units","0","v1063665345","7.3.2.7.3.3","1173.39","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","25 to 54 years","Current dollars","75","units","0","v1063665357","7.3.2.8.3.3","741.22","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","25 to 54 years","Current dollars","75","units","0","v1063665357","7.3.2.8.3.3","744.46","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","25 to 54 years","Current dollars","75","units","0","v1063665357","7.3.2.8.3.3","854.33","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","25 to 54 years","Current dollars","75","units","0","v1063665357","7.3.2.8.3.3","881.85","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","25 to 54 years","Current dollars","75","units","0","v1063665357","7.3.2.8.3.3","900.31","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","25 to 54 years","Current dollars","75","units","0","v1063665357","7.3.2.8.3.3","946.95","","","","2"
