"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","","x","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","","x","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","1377.09","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","1526.70","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","1656.86","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","1596.12","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","1502.55","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Middle management occupations in trades, transportation, production and utilities [07-09]","Females","55 years and over","Current dollars","75","units","0","v1063665334","7.3.2.6.3.4","1703.54","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","607.54","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","600.48","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","598.35","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","638.22","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","665.73","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","664.56","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","710.15","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","710.08","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","730.12","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","775.55","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","787.17","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","801.38","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","839.94","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","862.19","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","846.81","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","897.23","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","922.48","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","953.84","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","988.55","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","1056.97","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","991.55","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","1031.98","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","1071.14","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","1132.05","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Business, finance and administration occupations [1]","Females","55 years and over","Current dollars","75","units","0","v1063665346","7.3.2.7.3.4","1147.59","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","55 years and over","Current dollars","75","units","0","v1063665358","7.3.2.8.3.4","721.98","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","55 years and over","Current dollars","75","units","0","v1063665358","7.3.2.8.3.4","742.40","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","55 years and over","Current dollars","75","units","0","v1063665358","7.3.2.8.3.4","693.58","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in business and finance [11]","Females","55 years and over","Current dollars","75","units","0","v1063665358","7.3.2.8.3.4","847.47","","","","2"
